ID,numPoints,Alg,Buffer,Box,Mask,Model,mean_IOU,source_file
1562,1,random,10,1.0,false,mobilenetv3,0.8591937200843013,results_1562.json
1563,1,random,15,1.0,false,mobilenetv3,0.8473842396380483,results_1563.json
1564,1,hill climbing,0,1.0,false,mobilenetv3,0.8441921232064373,results_1564.json
1565,1,hill climbing,5,1.0,false,mobilenetv3,0.852329529768965,results_1565.json
1566,1,hill climbing,10,1.0,false,mobilenetv3,0.8429696244281182,results_1566.json
1567,1,hill climbing,15,1.0,false,mobilenetv3,0.853277039865034,results_1567.json
1568,1,voronoi,0,1.0,false,mobilenetv3,0.8570211384234196,results_1568.json
1569,1,voronoi,5,1.0,false,mobilenetv3,0.8571491113717171,results_1569.json
1570,1,voronoi,10,1.0,false,mobilenetv3,0.8569144224067076,results_1570.json
1571,1,voronoi,15,1.0,false,mobilenetv3,0.853152857144725,results_1571.json
1572,2,random,0,1.0,false,mobilenetv3,0.8550710056818266,results_1572.json
1573,2,random,5,1.0,false,mobilenetv3,0.8563400933753872,results_1573.json
1574,2,random,10,1.0,false,mobilenetv3,0.8623450040805943,results_1574.json
1575,2,random,15,1.0,false,mobilenetv3,0.8577571106541617,results_1575.json
1576,2,hill climbing,0,1.0,false,mobilenetv3,0.859901491395308,results_1576.json
1577,2,hill climbing,5,1.0,false,mobilenetv3,0.8527363587096181,results_1577.json
1578,2,hill climbing,10,1.0,false,mobilenetv3,0.8558468982612915,results_1578.json
1579,2,hill climbing,15,1.0,false,mobilenetv3,0.8575990968445648,results_1579.json
1580,2,voronoi,0,1.0,false,mobilenetv3,0.8610437806920445,results_1580.json
1581,2,voronoi,5,1.0,false,mobilenetv3,0.8474792153322127,results_1581.json
1582,2,voronoi,10,1.0,false,mobilenetv3,0.8374084955423454,results_1582.json
1583,2,voronoi,15,1.0,false,mobilenetv3,0.8563944199414312,results_1583.json
1584,3,random,0,1.0,false,mobilenetv3,0.8641794449624628,results_1584.json
1585,3,random,5,1.0,false,mobilenetv3,0.8605605620810275,results_1585.json
1586,3,random,10,1.0,false,mobilenetv3,0.8574956557575838,results_1586.json
1587,3,random,15,1.0,false,mobilenetv3,0.846205338108555,results_1587.json
1588,3,hill climbing,0,1.0,false,mobilenetv3,0.8632419871929041,results_1588.json
1589,3,hill climbing,5,1.0,false,mobilenetv3,0.8325108463002957,results_1589.json
1590,3,hill climbing,10,1.0,false,mobilenetv3,0.8590676703131847,results_1590.json
1591,3,hill climbing,15,1.0,false,mobilenetv3,0.8508001555995508,results_1591.json
1592,3,voronoi,0,1.0,false,mobilenetv3,0.8616966410906765,results_1592.json
1593,3,voronoi,5,1.0,false,mobilenetv3,0.8488827541310882,results_1593.json
1594,3,voronoi,10,1.0,false,mobilenetv3,0.8571502161466835,results_1594.json
1595,3,voronoi,15,1.0,false,mobilenetv3,0.857462937654692,results_1595.json
1596,4,random,0,1.0,false,mobilenetv3,0.8604344391627065,results_1596.json
1597,4,random,5,1.0,false,mobilenetv3,0.8628271784462941,results_1597.json
1598,4,random,10,1.0,false,mobilenetv3,0.8515079608556926,results_1598.json
1599,4,random,15,1.0,false,mobilenetv3,0.8581214442673387,results_1599.json
1600,4,hill climbing,0,1.0,false,mobilenetv3,0.8523772269434444,results_1600.json
1601,4,hill climbing,5,1.0,false,mobilenetv3,0.8548425611293953,results_1601.json
1602,4,hill climbing,10,1.0,false,mobilenetv3,0.8570766365901689,results_1602.json
1603,4,hill climbing,15,1.0,false,mobilenetv3,0.84648252088001,results_1603.json
1604,4,voronoi,0,1.0,false,mobilenetv3,0.8557414565271628,results_1604.json
1605,4,voronoi,5,1.0,false,mobilenetv3,0.8603364048424869,results_1605.json
1606,4,voronoi,10,1.0,false,mobilenetv3,0.855372099482687,results_1606.json
1607,4,voronoi,15,1.0,false,mobilenetv3,0.8406749195180827,results_1607.json
1608,5,random,0,1.0,false,mobilenetv3,0.8629448322210047,results_1608.json
1609,5,random,5,1.0,false,mobilenetv3,0.85575203982037,results_1609.json
1610,5,random,10,1.0,false,mobilenetv3,0.85838313993246,results_1610.json
1611,5,random,15,1.0,false,mobilenetv3,0.8538826074668752,results_1611.json
1612,5,hill climbing,0,1.0,false,mobilenetv3,0.8445024656977482,results_1612.json
1613,5,hill climbing,5,1.0,false,mobilenetv3,0.8534200653367744,results_1613.json
1614,5,hill climbing,10,1.0,false,mobilenetv3,0.8488875295576997,results_1614.json
1615,5,hill climbing,15,1.0,false,mobilenetv3,0.8575315126404822,results_1615.json
1616,5,voronoi,0,1.0,false,mobilenetv3,0.8579821164803152,results_1616.json
1617,5,voronoi,5,1.0,false,mobilenetv3,0.8554397267441836,results_1617.json
1618,5,voronoi,10,1.0,false,mobilenetv3,0.8581029359779786,results_1618.json
1619,5,voronoi,15,1.0,false,mobilenetv3,0.8583098592929866,results_1619.json
1620,1,random,0,1.1,false,mobilenetv3,0.8560485954738632,results_1620.json
1621,1,random,5,1.1,false,mobilenetv3,0.8622946821729224,results_1621.json
1622,1,random,10,1.1,false,mobilenetv3,0.8595489124786229,results_1622.json
1623,1,random,15,1.1,false,mobilenetv3,0.8526746710003513,results_1623.json
1624,1,hill climbing,0,1.1,false,mobilenetv3,0.8563676151151018,results_1624.json
1625,1,hill climbing,5,1.1,false,mobilenetv3,0.857680138325365,results_1625.json
1626,1,hill climbing,10,1.1,false,mobilenetv3,0.8519094695718106,results_1626.json
1627,1,hill climbing,15,1.1,false,mobilenetv3,0.8609445069704569,results_1627.json
1628,1,voronoi,0,1.1,false,mobilenetv3,0.8631202869877157,results_1628.json
1629,1,voronoi,5,1.1,false,mobilenetv3,0.8632340948631894,results_1629.json
1630,1,voronoi,10,1.1,false,mobilenetv3,0.8639113556884276,results_1630.json
1631,1,voronoi,15,1.1,false,mobilenetv3,0.860804561107894,results_1631.json
1632,2,random,0,1.1,false,mobilenetv3,0.8545015883378266,results_1632.json
1633,2,random,5,1.1,false,mobilenetv3,0.8539671294432332,results_1633.json
1634,2,random,10,1.1,false,mobilenetv3,0.8680651203222588,results_1634.json
1635,2,random,15,1.1,false,mobilenetv3,0.8600952583230134,results_1635.json
1636,2,hill climbing,0,1.1,false,mobilenetv3,0.858739115024507,results_1636.json
1637,2,hill climbing,5,1.1,false,mobilenetv3,0.8589625878036881,results_1637.json
1638,2,hill climbing,10,1.1,false,mobilenetv3,0.8512274960888396,results_1638.json
1639,2,hill climbing,15,1.1,false,mobilenetv3,0.850897301793475,results_1639.json
1640,2,voronoi,0,1.1,false,mobilenetv3,0.8620862213546003,results_1640.json
1641,2,voronoi,5,1.1,false,mobilenetv3,0.8496500003970177,results_1641.json
1642,2,voronoi,10,1.1,false,mobilenetv3,0.8418472197737786,results_1642.json
1643,2,voronoi,15,1.1,false,mobilenetv3,0.8548813484940025,results_1643.json
1644,3,random,0,1.1,false,mobilenetv3,0.8621684982151073,results_1644.json
1645,3,random,5,1.1,false,mobilenetv3,0.8618700636899538,results_1645.json
1646,3,random,10,1.1,false,mobilenetv3,0.8599387236265429,results_1646.json
1647,3,random,15,1.1,false,mobilenetv3,0.8425317044348333,results_1647.json
1648,3,hill climbing,0,1.1,false,mobilenetv3,0.8621553032355516,results_1648.json
1649,3,hill climbing,5,1.1,false,mobilenetv3,0.8405731119412232,results_1649.json
1650,3,hill climbing,10,1.1,false,mobilenetv3,0.8686758209124099,results_1650.json
1651,3,hill climbing,15,1.1,false,mobilenetv3,0.8659082972177267,results_1651.json
1652,3,voronoi,0,1.1,false,mobilenetv3,0.8682938275612422,results_1652.json
1653,3,voronoi,5,1.1,false,mobilenetv3,0.8531062072620028,results_1653.json
1654,3,voronoi,10,1.1,false,mobilenetv3,0.8577583486874072,results_1654.json
1655,3,voronoi,15,1.1,false,mobilenetv3,0.8562449753423291,results_1655.json
1656,4,random,0,1.1,false,mobilenetv3,0.8567410420753637,results_1656.json
1657,4,random,5,1.1,false,mobilenetv3,0.8613236352890498,results_1657.json
1658,4,random,10,1.1,false,mobilenetv3,0.8562501581716224,results_1658.json
1659,4,random,15,1.1,false,mobilenetv3,0.8599994190019628,results_1659.json
1660,4,hill climbing,0,1.1,false,mobilenetv3,0.8418530963447586,results_1660.json
1661,4,hill climbing,5,1.1,false,mobilenetv3,0.8547955644052202,results_1661.json
1662,4,hill climbing,10,1.1,false,mobilenetv3,0.8563630650488461,results_1662.json
1663,4,hill climbing,15,1.1,false,mobilenetv3,0.85025681766395,results_1663.json
1664,4,voronoi,0,1.1,false,mobilenetv3,0.8547282075183326,results_1664.json
1665,4,voronoi,5,1.1,false,mobilenetv3,0.8676738002797052,results_1665.json
1666,4,voronoi,10,1.1,false,mobilenetv3,0.8609264232477913,results_1666.json
1667,4,voronoi,15,1.1,false,mobilenetv3,0.8416666324370962,results_1667.json
1668,5,random,0,1.1,false,mobilenetv3,0.8553786857767355,results_1668.json
1669,5,random,5,1.1,false,mobilenetv3,0.8585440868519469,results_1669.json
1670,5,random,10,1.1,false,mobilenetv3,0.8649729337483677,results_1670.json
1671,5,random,15,1.1,false,mobilenetv3,0.8554778753940783,results_1671.json
1672,5,hill climbing,0,1.1,false,mobilenetv3,0.8337880978756209,results_1672.json
1673,5,hill climbing,5,1.1,false,mobilenetv3,0.8380862560174261,results_1673.json
1674,5,hill climbing,10,1.1,false,mobilenetv3,0.8463538926323283,results_1674.json
1675,5,hill climbing,15,1.1,false,mobilenetv3,0.8557784227569394,results_1675.json
1676,5,voronoi,0,1.1,false,mobilenetv3,0.8538154023856249,results_1676.json
1677,5,voronoi,5,1.1,false,mobilenetv3,0.8563012245767837,results_1677.json
1678,5,voronoi,10,1.1,false,mobilenetv3,0.863592519170447,results_1678.json
1679,5,voronoi,15,1.1,false,mobilenetv3,0.8593893622036513,results_1679.json
1680,1,random,0,False,true,mobilenetv3,0.907918710855473,results_1680.json
1681,1,random,5,False,true,mobilenetv3,,
1682,1,random,10,False,true,mobilenetv3,0.8511255872056551,results_1682.json
1683,1,random,15,False,true,mobilenetv3,0.9022520791977771,results_1683.json
1684,1,hill climbing,0,False,true,mobilenetv3,0.9237331058812227,results_1684.json
1685,1,hill climbing,5,False,true,mobilenetv3,0.9036559001453595,results_1685.json
1686,1,hill climbing,10,False,true,mobilenetv3,0.9071630827021027,results_1686.json
1687,1,hill climbing,15,False,true,mobilenetv3,0.8339774960723927,results_1687.json
1688,1,voronoi,0,False,true,mobilenetv3,0.9028501774368675,results_1688.json
1689,1,voronoi,5,False,true,mobilenetv3,0.9022190440234723,results_1689.json
1690,1,voronoi,10,False,true,mobilenetv3,0.9017735315144181,results_1690.json
1691,1,voronoi,15,False,true,mobilenetv3,0.8992326257352399,results_1691.json
1692,2,random,0,False,true,mobilenetv3,0.8423773456085216,results_1692.json
1693,2,random,5,False,true,mobilenetv3,0.8143826380539633,results_1693.json
1694,2,random,10,False,true,mobilenetv3,0.846773440676339,results_1694.json
1695,2,random,15,False,true,mobilenetv3,0.8423721592179418,results_1695.json
1696,2,hill climbing,0,False,true,mobilenetv3,0.7894901974805506,results_1696.json
1697,2,hill climbing,5,False,true,mobilenetv3,0.679557662958896,results_1697.json
1698,2,hill climbing,10,False,true,mobilenetv3,0.8236854210233144,results_1698.json
1699,2,hill climbing,15,False,true,mobilenetv3,0.8286445885901881,results_1699.json
1700,2,voronoi,0,False,true,mobilenetv3,0.8412125489006277,results_1700.json
1701,2,voronoi,5,False,true,mobilenetv3,0.8384478526835701,results_1701.json
1702,2,voronoi,10,False,true,mobilenetv3,0.8393249644012762,results_1702.json
1703,2,voronoi,15,False,true,mobilenetv3,0.8307481981110479,results_1703.json
1704,3,random,0,False,true,mobilenetv3,0.822364309876152,results_1704.json
1705,3,random,5,False,true,mobilenetv3,0.8207579148722,results_1705.json
1706,3,random,10,False,true,mobilenetv3,0.7978473269021413,results_1706.json
1707,3,random,15,False,true,mobilenetv3,0.8175060288550642,results_1707.json
1708,3,hill climbing,0,False,true,mobilenetv3,0.735771869922359,results_1708.json
1709,3,hill climbing,5,False,true,mobilenetv3,0.6112631793222172,results_1709.json
1710,3,hill climbing,10,False,true,mobilenetv3,0.6810757445203945,results_1710.json
1711,3,hill climbing,15,False,true,mobilenetv3,0.7703185277438003,results_1711.json
1712,3,voronoi,0,False,true,mobilenetv3,0.8274479605807749,results_1712.json
1713,3,voronoi,5,False,true,mobilenetv3,0.8081309664282325,results_1713.json
1714,3,voronoi,10,False,true,mobilenetv3,0.8097098002266273,results_1714.json
1715,3,voronoi,15,False,true,mobilenetv3,0.8207131732056705,results_1715.json
1716,4,random,0,False,true,mobilenetv3,0.8000793711914577,results_1716.json
1717,4,random,5,False,true,mobilenetv3,0.8021358643219421,results_1717.json
1718,4,random,10,False,true,mobilenetv3,0.8098149679402358,results_1718.json
1719,4,random,15,False,true,mobilenetv3,0.7972145139479714,results_1719.json
1720,4,hill climbing,0,False,true,mobilenetv3,0.575816736405451,results_1720.json
1721,4,hill climbing,5,False,true,mobilenetv3,0.6312076244634104,results_1721.json
1722,4,hill climbing,10,False,true,mobilenetv3,0.718332133394908,results_1722.json
1723,4,hill climbing,15,False,true,mobilenetv3,0.7135155281028858,results_1723.json
1724,4,voronoi,0,False,true,mobilenetv3,0.8175344193143715,results_1724.json
1725,4,voronoi,5,False,true,mobilenetv3,0.8143320836166451,results_1725.json
1726,4,voronoi,10,False,true,mobilenetv3,0.8104081565904403,results_1726.json
1727,4,voronoi,15,False,true,mobilenetv3,0.8180884504835427,results_1727.json
1728,5,random,0,False,true,mobilenetv3,0.7835289195753469,results_1728.json
1729,5,random,5,False,true,mobilenetv3,0.8060467269061757,results_1729.json
1730,5,random,10,False,true,mobilenetv3,0.8013641401602367,results_1730.json
1731,5,random,15,False,true,mobilenetv3,0.8075340430705799,results_1731.json
1732,5,hill climbing,0,False,true,mobilenetv3,0.6023571493708916,results_1732.json
1733,5,hill climbing,5,False,true,mobilenetv3,0.5658344081349216,results_1733.json
1734,5,hill climbing,10,False,true,mobilenetv3,0.6404985915284199,results_1734.json
1735,5,hill climbing,15,False,true,mobilenetv3,0.7565311496254548,results_1735.json
1736,5,voronoi,0,False,true,mobilenetv3,0.809847735448232,results_1736.json
1737,5,voronoi,5,False,true,mobilenetv3,0.799410421143304,results_1737.json
1738,5,voronoi,10,False,true,mobilenetv3,0.8160215421126544,results_1738.json
1739,5,voronoi,15,False,true,mobilenetv3,0.8162787966555312,results_1739.json
1740,1,random,0,0.9,true,mobilenetv3,0.8385586674126276,results_1740.json
1741,1,random,5,0.9,true,mobilenetv3,0.8467853309103713,results_1741.json
1742,1,random,10,0.9,true,mobilenetv3,0.8333285182366886,results_1742.json
1743,1,random,15,0.9,true,mobilenetv3,0.8417594391719792,results_1743.json
1744,1,hill climbing,0,0.9,true,mobilenetv3,0.8280141891381311,results_1744.json
1745,1,hill climbing,5,0.9,true,mobilenetv3,0.8019592044522277,results_1745.json
1746,1,hill climbing,10,0.9,true,mobilenetv3,0.8405640150831889,results_1746.json
1747,1,hill climbing,15,0.9,true,mobilenetv3,0.8358983914874851,results_1747.json
1748,1,voronoi,0,0.9,true,mobilenetv3,0.851499651772319,results_1748.json
1749,1,voronoi,5,0.9,true,mobilenetv3,0.8413796062456027,results_1749.json
1750,1,voronoi,10,0.9,true,mobilenetv3,0.8378621995490609,results_1750.json
1751,1,voronoi,15,0.9,true,mobilenetv3,0.8431035816969429,results_1751.json
1752,2,random,0,0.9,true,mobilenetv3,0.8425267614936105,results_1752.json
1753,2,random,5,0.9,true,mobilenetv3,0.8470418287043993,results_1753.json
1754,2,random,10,0.9,true,mobilenetv3,0.8415319923019462,results_1754.json
1755,2,random,15,0.9,true,mobilenetv3,0.8402871370871325,results_1755.json
1756,2,hill climbing,0,0.9,true,mobilenetv3,0.8355326808270769,results_1756.json
1757,2,hill climbing,5,0.9,true,mobilenetv3,0.8416368754429616,results_1757.json
1758,2,hill climbing,10,0.9,true,mobilenetv3,0.8352530733932693,results_1758.json
1759,2,hill climbing,15,0.9,true,mobilenetv3,0.8241976618056327,results_1759.json
1760,2,voronoi,0,0.9,true,mobilenetv3,0.8477607209359885,results_1760.json
1761,2,voronoi,5,0.9,true,mobilenetv3,0.8427106456896869,results_1761.json
1762,2,voronoi,10,0.9,true,mobilenetv3,0.8270070140253557,results_1762.json
1763,2,voronoi,15,0.9,true,mobilenetv3,0.8391436700654469,results_1763.json
1764,3,random,0,0.9,true,mobilenetv3,0.8393682133822373,results_1764.json
1765,3,random,5,0.9,true,mobilenetv3,0.8378426542881152,results_1765.json
1766,3,random,10,0.9,true,mobilenetv3,0.8351141904868629,results_1766.json
1767,3,random,15,0.9,true,mobilenetv3,0.8433105375721416,results_1767.json
1768,3,hill climbing,0,0.9,true,mobilenetv3,0.8381905813500847,results_1768.json
1769,3,hill climbing,5,0.9,true,mobilenetv3,0.8232577052062325,results_1769.json
1770,3,hill climbing,10,0.9,true,mobilenetv3,0.8338808592063687,results_1770.json
1771,3,hill climbing,15,0.9,true,mobilenetv3,0.847299692304605,results_1771.json
1772,3,voronoi,0,0.9,true,mobilenetv3,0.8349775154579879,results_1772.json
1773,3,voronoi,5,0.9,true,mobilenetv3,0.8410154798283465,results_1773.json
1774,3,voronoi,10,0.9,true,mobilenetv3,0.837633250128178,results_1774.json
1775,3,voronoi,15,0.9,true,mobilenetv3,0.8416389174139418,results_1775.json
1776,4,random,0,0.9,true,mobilenetv3,0.8420966321333255,results_1776.json
1777,4,random,5,0.9,true,mobilenetv3,0.8396153698909826,results_1777.json
1778,4,random,10,0.9,true,mobilenetv3,0.8396559137317465,results_1778.json
1779,4,random,15,0.9,true,mobilenetv3,0.8498768250507753,results_1779.json
1780,4,hill climbing,0,0.9,true,mobilenetv3,0.8243337713172858,results_1780.json
1781,4,hill climbing,5,0.9,true,mobilenetv3,0.821733568324808,results_1781.json
1782,4,hill climbing,10,0.9,true,mobilenetv3,0.8178575762748265,results_1782.json
1783,4,hill climbing,15,0.9,true,mobilenetv3,0.8350847533515571,results_1783.json
1784,4,voronoi,0,0.9,true,mobilenetv3,0.8348010882652334,results_1784.json
1785,4,voronoi,5,0.9,true,mobilenetv3,0.8245914653619414,results_1785.json
1786,4,voronoi,10,0.9,true,mobilenetv3,0.8316735152260207,results_1786.json
1787,4,voronoi,15,0.9,true,mobilenetv3,0.8374894406208295,results_1787.json
1788,5,random,0,0.9,true,mobilenetv3,0.838351528337075,results_1788.json
1789,5,random,5,0.9,true,mobilenetv3,0.8323448686528028,results_1789.json
1790,5,random,10,0.9,true,mobilenetv3,0.836654904836819,results_1790.json
1791,5,random,15,0.9,true,mobilenetv3,0.8400210170825153,results_1791.json
1792,5,hill climbing,0,0.9,true,mobilenetv3,0.8053731026083464,results_1792.json
1793,5,hill climbing,5,0.9,true,mobilenetv3,0.8099019814401534,results_1793.json
1794,5,hill climbing,10,0.9,true,mobilenetv3,0.815322397492384,results_1794.json
1795,5,hill climbing,15,0.9,true,mobilenetv3,0.8229338712741816,results_1795.json
1796,5,voronoi,0,0.9,true,mobilenetv3,0.8371350525845941,results_1796.json
1797,5,voronoi,5,0.9,true,mobilenetv3,0.8265620130178117,results_1797.json
1798,5,voronoi,10,0.9,true,mobilenetv3,0.8270664885628107,results_1798.json
1799,5,voronoi,15,0.9,true,mobilenetv3,0.8285749515485754,results_1799.json
1800,1,random,0,1.0,true,mobilenetv3,0.8400854243397283,results_1800.json
1801,1,random,5,1.0,true,mobilenetv3,0.8406233392355084,results_1801.json
1802,1,random,10,1.0,true,mobilenetv3,0.8562846928208252,results_1802.json
1803,1,random,15,1.0,true,mobilenetv3,0.8435267004027605,results_1803.json
1804,1,hill climbing,0,1.0,true,mobilenetv3,0.8484149529348622,results_1804.json
1805,1,hill climbing,5,1.0,true,mobilenetv3,0.8481377342614715,results_1805.json
1806,1,hill climbing,10,1.0,true,mobilenetv3,0.8404298320231336,results_1806.json
1807,1,hill climbing,15,1.0,true,mobilenetv3,0.8477951418407439,results_1807.json
1808,1,voronoi,0,1.0,true,mobilenetv3,0.8482284371229627,results_1808.json
1809,1,voronoi,5,1.0,true,mobilenetv3,0.8486190958972818,results_1809.json
1810,1,voronoi,10,1.0,true,mobilenetv3,0.8468461670937957,results_1810.json
1811,1,voronoi,15,1.0,true,mobilenetv3,0.8482862989478999,results_1811.json
1812,2,random,0,1.0,true,mobilenetv3,0.8610499877175428,results_1812.json
1813,2,random,5,1.0,true,mobilenetv3,0.8544024335305901,results_1813.json
1814,2,random,10,1.0,true,mobilenetv3,0.8465339678117623,results_1814.json
1815,2,random,15,1.0,true,mobilenetv3,0.8376324779649191,results_1815.json
1816,2,hill climbing,0,1.0,true,mobilenetv3,0.841404182811971,results_1816.json
1817,2,hill climbing,5,1.0,true,mobilenetv3,0.8313311571265739,results_1817.json
1818,2,hill climbing,10,1.0,true,mobilenetv3,0.8400577154638962,results_1818.json
1819,2,hill climbing,15,1.0,true,mobilenetv3,0.854986703408007,results_1819.json
1820,2,voronoi,0,1.0,true,mobilenetv3,0.8647952758740274,results_1820.json
1821,2,voronoi,5,1.0,true,mobilenetv3,0.863498436372774,results_1821.json
1822,2,voronoi,10,1.0,true,mobilenetv3,0.8517307990343473,results_1822.json
1823,2,voronoi,15,1.0,true,mobilenetv3,0.8517435783698593,results_1823.json
1824,3,random,0,1.0,true,mobilenetv3,0.8551441609757449,results_1824.json
1825,3,random,5,1.0,true,mobilenetv3,0.8422529790482833,results_1825.json
1826,3,random,10,1.0,true,mobilenetv3,0.8512865700505772,results_1826.json
1827,3,random,15,1.0,true,mobilenetv3,0.8489676627909543,results_1827.json
1828,3,hill climbing,0,1.0,true,mobilenetv3,0.8161580972742138,results_1828.json
1829,3,hill climbing,5,1.0,true,mobilenetv3,0.7946126670353947,results_1829.json
1830,3,hill climbing,10,1.0,true,mobilenetv3,0.8240580345578883,results_1830.json
1831,3,hill climbing,15,1.0,true,mobilenetv3,0.8362777187724335,results_1831.json
1832,3,voronoi,0,1.0,true,mobilenetv3,0.8455896223765192,results_1832.json
1833,3,voronoi,5,1.0,true,mobilenetv3,0.84755776597724,results_1833.json
1834,3,voronoi,10,1.0,true,mobilenetv3,0.8586501232701501,results_1834.json
1835,3,voronoi,15,1.0,true,mobilenetv3,0.8473897204451297,results_1835.json
1836,4,random,0,1.0,true,mobilenetv3,0.8459580687256494,results_1836.json
1837,4,random,5,1.0,true,mobilenetv3,0.8384994946724396,results_1837.json
1838,4,random,10,1.0,true,mobilenetv3,0.8399326384458876,results_1838.json
1839,4,random,15,1.0,true,mobilenetv3,0.8340917888771774,results_1839.json
1840,4,hill climbing,0,1.0,true,mobilenetv3,0.7974986110224878,results_1840.json
1841,4,hill climbing,5,1.0,true,mobilenetv3,0.7790475320177169,results_1841.json
1842,4,hill climbing,10,1.0,true,mobilenetv3,0.8047738206861101,results_1842.json
1843,4,hill climbing,15,1.0,true,mobilenetv3,0.8258596485668563,results_1843.json
1844,4,voronoi,0,1.0,true,mobilenetv3,0.8437828287063478,results_1844.json
1845,4,voronoi,5,1.0,true,mobilenetv3,0.841666891280982,results_1845.json
1846,4,voronoi,10,1.0,true,mobilenetv3,0.8491962022814412,results_1846.json
1847,4,voronoi,15,1.0,true,mobilenetv3,0.8518674385275762,results_1847.json
1848,5,random,0,1.0,true,mobilenetv3,0.8285318094324078,results_1848.json
1849,5,random,5,1.0,true,mobilenetv3,0.8400187339470817,results_1849.json
1850,5,random,10,1.0,true,mobilenetv3,0.8427102344811335,results_1850.json
1851,5,random,15,1.0,true,mobilenetv3,0.832699129987879,results_1851.json
1852,5,hill climbing,0,1.0,true,mobilenetv3,0.7520694954263036,results_1852.json
1853,5,hill climbing,5,1.0,true,mobilenetv3,0.7393146369576111,results_1853.json
1854,5,hill climbing,10,1.0,true,mobilenetv3,0.7957764741982511,results_1854.json
1855,5,hill climbing,15,1.0,true,mobilenetv3,0.8021905165445723,results_1855.json
1856,5,voronoi,0,1.0,true,mobilenetv3,0.8395618510611472,results_1856.json
1857,5,voronoi,5,1.0,true,mobilenetv3,0.8359438299191332,results_1857.json
1858,5,voronoi,10,1.0,true,mobilenetv3,0.836828218434525,results_1858.json
1859,5,voronoi,15,1.0,true,mobilenetv3,0.8421336092344802,results_1859.json
1860,1,random,0,1.1,true,mobilenetv3,0.8493455871932397,results_1860.json
1861,1,random,5,1.1,true,mobilenetv3,0.8430414018827506,results_1861.json
1862,1,random,10,1.1,true,mobilenetv3,0.8507924579055812,results_1862.json
1863,1,random,15,1.1,true,mobilenetv3,0.834723807344935,results_1863.json
1864,1,hill climbing,0,1.1,true,mobilenetv3,0.8427882619638994,results_1864.json
1865,1,hill climbing,5,1.1,true,mobilenetv3,0.8467584131162902,results_1865.json
1866,1,hill climbing,10,1.1,true,mobilenetv3,0.8335028206505862,results_1866.json
1867,1,hill climbing,15,1.1,true,mobilenetv3,0.8390735702058534,results_1867.json
1868,1,voronoi,0,1.1,true,mobilenetv3,0.8499380803593162,results_1868.json
1869,1,voronoi,5,1.1,true,mobilenetv3,0.8512238834969275,results_1869.json
1870,1,voronoi,10,1.1,true,mobilenetv3,0.8500461799954767,results_1870.json
1871,1,voronoi,15,1.1,true,mobilenetv3,0.8501262437545904,results_1871.json
1872,2,random,0,1.1,true,mobilenetv3,0.8538756203308031,results_1872.json
1873,2,random,5,1.1,true,mobilenetv3,0.8563501579030867,results_1873.json
1874,2,random,10,1.1,true,mobilenetv3,0.8417587968067103,results_1874.json
1875,2,random,15,1.1,true,mobilenetv3,0.8339735804595858,results_1875.json
1876,2,hill climbing,0,1.1,true,mobilenetv3,0.8091465568420292,results_1876.json
1877,2,hill climbing,5,1.1,true,mobilenetv3,0.7778891463829957,results_1877.json
1878,2,hill climbing,10,1.1,true,mobilenetv3,0.8075703221386237,results_1878.json
1879,2,hill climbing,15,1.1,true,mobilenetv3,0.8453059997703234,results_1879.json
1880,2,voronoi,0,1.1,true,mobilenetv3,0.844771131832535,results_1880.json
1881,2,voronoi,5,1.1,true,mobilenetv3,0.8509255308968504,results_1881.json
1882,2,voronoi,10,1.1,true,mobilenetv3,0.8434487111623972,results_1882.json
1883,2,voronoi,15,1.1,true,mobilenetv3,0.8401008050975529,results_1883.json
1884,3,random,0,1.1,true,mobilenetv3,0.8338274959894878,results_1884.json
1885,3,random,5,1.1,true,mobilenetv3,0.830556507041505,results_1885.json
1886,3,random,10,1.1,true,mobilenetv3,0.842661150519645,results_1886.json
1887,3,random,15,1.1,true,mobilenetv3,0.8388565018531707,results_1887.json
1888,3,hill climbing,0,1.1,true,mobilenetv3,0.7659542821424188,results_1888.json
1889,3,hill climbing,5,1.1,true,mobilenetv3,0.7427014408600415,results_1889.json
1890,3,hill climbing,10,1.1,true,mobilenetv3,0.7859331810206482,results_1890.json
1891,3,hill climbing,15,1.1,true,mobilenetv3,0.8165797465144932,results_1891.json
1892,3,voronoi,0,1.1,true,mobilenetv3,0.8372056006858462,results_1892.json
1893,3,voronoi,5,1.1,true,mobilenetv3,0.8431533819049409,results_1893.json
1894,3,voronoi,10,1.1,true,mobilenetv3,0.8356799024923142,results_1894.json
1895,3,voronoi,15,1.1,true,mobilenetv3,0.8465240017419916,results_1895.json
1896,4,random,0,1.1,true,mobilenetv3,0.838214553607086,results_1896.json
1897,4,random,5,1.1,true,mobilenetv3,0.8352483678881152,results_1897.json
1898,4,random,10,1.1,true,mobilenetv3,0.841918645952443,results_1898.json
1899,4,random,15,1.1,true,mobilenetv3,0.8301262026482122,results_1899.json
1900,4,hill climbing,0,1.1,true,mobilenetv3,0.7274485688440423,results_1900.json
1901,4,hill climbing,5,1.1,true,mobilenetv3,0.720908457177067,results_1901.json
1902,4,hill climbing,10,1.1,true,mobilenetv3,0.7582094053786601,results_1902.json
1903,4,hill climbing,15,1.1,true,mobilenetv3,0.7976319162864344,results_1903.json
