model_name,image_name,base_box_AP@50,base_box_AP@75,base_box_AP@95,base_box_AP@50:95,base_box_AR@50,base_box_AR@75,base_box_AR@95,base_box_AR@50:95,base_mask_AP@50,base_mask_AP@75,base_mask_AP@95,base_mask_AP@50:95,base_mask_AR@50,base_mask_AR@75,base_mask_AR@95,base_mask_AR@50:95,sam_box_AP@50,sam_box_AP@75,sam_box_AP@95,sam_box_AP@50:95,sam_box_AR@50,sam_box_AR@75,sam_box_AR@95,sam_box_AR@50:95,sam_mask_AP@50,sam_mask_AP@75,sam_mask_AP@95,sam_mask_AP@50:95,sam_mask_AR@50,sam_mask_AR@75,sam_mask_AR@95,sam_mask_AR@50:95,segrefiner_box_AP@50,segrefiner_box_AP@75,segrefiner_box_AP@95,segrefiner_box_AP@50:95,segrefiner_box_AR@50,segrefiner_box_AR@75,segrefiner_box_AR@95,segrefiner_box_AR@50:95,segrefiner_mask_AP@50,segrefiner_mask_AP@75,segrefiner_mask_AP@95,segrefiner_mask_AP@50:95,segrefiner_mask_AR@50,segrefiner_mask_AR@75,segrefiner_mask_AR@95,segrefiner_mask_AR@50:95
yolov8x-seg,Rec-Cu-Ni-Powder_250x_8_SE_V1_png.rf.cb5407549469443a93d2dc62dd52a6a1.jpg,0.7254766772251515,0.558557091210401,0.008147121030784396,0.43072696315544556,0.7718443665954505,0.6159937790624608,0.05299186251099661,0.48027666938963604,0.6529841037807992,0.44415190644431557,0.0,0.3657120034083716,0.7211460820661053,0.5175576536383059,0.0,0.41290124523480376,0.7581443638337704,0.6259415516595498,0.3355123076944196,0.5731994077292466,0.8045565225587533,0.6956799044866155,0.4050898579866784,0.6351087616773491,0.6532919512400239,0.516420863076185,0.16217155379976841,0.443961456038659,0.7416578955636546,0.6216444639939676,0.24551299170541663,0.5362717837543463,0.6483117961082893,0.511165282742972,0.10875015884727837,0.42274241256617995,0.6888011342214402,0.5718451520673621,0.19328500062837753,0.4846437623057267,0.5882097119515186,0.43465883496320074,0.01579929382263187,0.346222613579117,0.634977849692095,0.5027640756566545,0.047273626995098655,0.39500518411461605
yolov8x-seg,Rec-Cu-Ni-Powder_250x_9_SE_png.rf.2b9d131a9fe115a2fb24f4512af0c9a6.jpg,1.0,0.7301980198019802,0.11454895489548955,0.61491565823249,1.0,0.7307692307692308,0.18846153846153846,0.6397435897435898,0.7301980198019802,0.7301980198019802,0.12843784378437842,0.5296112944627797,0.7307692307692308,0.7307692307692308,0.14423076923076922,0.5352564102564102,1.0,1.0,0.7301980198019802,0.9100660066006601,1.0,1.0,0.7307692307692308,0.9102564102564102,1.0,0.7301980198019802,0.6270077007700771,0.7857352401906857,1.0,0.7307692307692308,0.6423076923076924,0.791025641025641,0.07178217821782178,0.018564356435643563,0.0,0.030115511551155116,0.08846153846153847,0.04423076923076923,0.0,0.04423076923076923,0.2584983498349835,0.2584983498349835,0.018564356435643563,0.1785203520352035,0.3653846153846154,0.3653846153846154,0.04423076923076923,0.25833333333333336
yolov8x-seg,S01_03_SE1_500X11_png.rf.4b7fddca6f3354a728be814c4f62d5ae.jpg,0.9343989550053906,0.8264166493456279,0.12201477239392101,0.6276101255816465,0.47159090909090906,0.41314935064935066,-0.06574675324675325,0.2729978354978355,0.9064261854377935,0.8264166493456279,0.19490492392892542,0.6425825862374489,0.45211038961038963,0.41314935064935066,-0.035714285714285726,0.27651515151515155,0.9343989550053906,0.8264166493456279,0.597893791568962,0.7862364653066604,0.47159090909090906,0.41314935064935066,0.29788961038961037,0.3942099567099567,0.9343989550053906,0.8264166493456279,0.5787207701529925,0.7798454581680037,0.47159090909090906,0.41314935064935066,0.2694805194805195,0.38474025974025966,0.7618562218540695,0.7075599013585727,0.1685404475111758,0.545985523574606,0.3758116883116883,0.33685064935064934,-0.01785714285714289,0.2316017316017316,0.9343989550053906,0.8264166493456279,0.18920072346521002,0.6500054426054096,0.47159090909090906,0.41314935064935066,0.021103896103896097,0.3019480519480519
yolov8x-seg,S02_01_SE1_1000X16_png.rf.1fab57db91783570e9210e6bcb342f81.jpg,0.9342371737173718,0.9342371737173718,0.23607673267326731,0.7015170267026701,1.0,1.0,0.24776785714285715,0.7492559523809524,0.9342371737173718,0.7347659765976599,0.2267326732673267,0.6319119411941193,1.0,0.8630952380952381,0.24776785714285715,0.7036210317460317,0.995717954148356,0.995717954148356,0.5930401863715784,0.8614920315560967,1.0,1.0,0.6436011904761905,0.8812003968253969,0.9342371737173718,0.9342371737173718,0.5804249174917492,0.8162997549754976,1.0,1.0,0.6711309523809523,0.8903769841269842,0.9652935881823477,0.7586491842461558,0.1999057048561999,0.6412828257615678,0.9724702380952381,0.7805059523809523,0.22023809523809523,0.6577380952380952,0.9342371737173718,0.7978847884788479,0.16461982736735215,0.6322472631878572,1.0,0.8630952380952381,0.19270833333333331,0.6852678571428571
yolov8x-seg,S02_02_SE1_300X18_png.rf.1a16e8c5f4e008cb2fc48c98b35778fb.jpg,0.9111020753566221,0.7417798622860668,0.010357732201791606,0.5544132232814936,0.9514287422285987,0.8035927785748446,0.011612266857962697,0.5888779292204687,0.9368748818297925,0.7293356499310765,0.0,0.5554035105869563,0.9806462219033956,0.7997220229555236,0.0,0.5934560816196397,0.9526091231451123,0.935244591175265,0.46054915935890856,0.7828009578930953,0.9883877331420373,0.9729047106647537,0.6278903634624582,0.8630609357564166,0.9463299673925201,0.9266240075439992,0.4243851463711229,0.7657797071025474,0.9883877331420373,0.9690339550454328,0.5036525585844094,0.8203580822572932,0.9328080907682866,0.8660554538044078,0.1426758630628805,0.6471798025451916,0.9475579866092779,0.8873744619799139,0.28385341941654707,0.7062619560019131,0.9315458442025879,0.896144882104714,0.23830548827845788,0.68866540486192,0.9514287422285987,0.9204626972740315,0.269285031085605,0.7137254901960784
yolov8x-seg,S02_03_SE1_1000X24_png.rf.61ceee7fe0a4f4ccabd61c1e71524baf.jpg,0.7102422975216777,0.6385174231708886,0.17362220244580848,0.5074606410461249,0.7395833333333334,0.6666666666666666,0.2357456140350877,0.5473318713450293,0.7705456677601793,0.7102422975216777,0.23884835852006256,0.5732121079339731,1.0,0.7395833333333334,0.2593201754385965,0.6663011695906432,0.7705456677601793,0.7705456677601793,0.6964430925851206,0.7458448093684931,1.0,1.0,0.9270833333333334,0.9756944444444445,0.7705456677601793,0.7705456677601793,0.5202632763276328,0.6871182039493305,1.0,1.0,0.5208333333333334,0.8402777777777778,0.7169367402578768,0.6224084209663202,0.19967603377984858,0.5130070650013485,0.9270833333333334,0.856359649122807,0.2357456140350877,0.6730628654970761,0.7837041079884387,0.7837041079884387,0.23466216106904808,0.600690125681975,1.0,1.0,0.2593201754385965,0.7531067251461989
yolov8x-seg,S04_01_SE1_1000X45_png.rf.baa89207016e4da58f6ec0ab4f2b008f.jpg,0.8594237042990275,0.7297766415054325,0.04025228392422159,0.5431508765762272,0.8848684210526316,0.7546351674641149,0.0882960241512873,0.5759332042226779,0.8502639970929052,0.725280580047685,0.011138613861386138,0.5288943970006588,0.8848684210526316,0.7316088516746412,0.020050125313283207,0.5455091326801853,0.9233179873785641,0.8862232964437907,0.638683328165357,0.8160748706625706,0.930921052631579,0.9028608452950558,0.687136876281613,0.8403062580694161,0.8880308697757104,0.8722247262619507,0.6625777161686309,0.807611104068764,0.9078947368421053,0.8978269537480064,0.6913377192982456,0.8323531366294525,0.8167092009598392,0.7150060243960757,0.2164912970029574,0.5827355074529574,0.8446827295511505,0.7614205969469127,0.3647328548644338,0.6569453937874989,0.9298559846955804,0.8291896607130504,0.3770483415697619,0.7120313289927975,0.930921052631579,0.851774322169059,0.47216051492367284,0.7516186299081037
yolov8x-seg,S05_02_SE1_300X59_png.rf.ab223b36432318e07ad4d0e7c1d7dea6.jpg,0.8138930607753093,0.6448903687609155,0.02759083600667759,0.49545808851430084,0.8761052303860523,0.6867761519302615,0.09043430884184309,0.5511052303860523,0.7294344551449807,0.6033323511979685,0.013270077007700769,0.4486789611168834,0.8169987546699875,0.6186254669987548,0.05284090909090909,0.4961550435865505,0.8405770312014076,0.7063693903879942,0.4375534732545595,0.6614999649479872,0.8789461394769613,0.773139788293898,0.5336861768368617,0.7285907015359071,0.8588548881077551,0.6974927572406511,0.4986345030977254,0.6849940494820439,0.9380526151930262,0.7982020547945206,0.5309075342465754,0.7557207347447075,0.5535153991581442,0.41310983281526364,0.1928581120315665,0.38649444800165805,0.6583514943960149,0.5247042341220424,0.3555339352428394,0.5128632212536322,0.7207785924327841,0.6500543213891442,0.2249232636895171,0.5319187258371485,0.8169987546699875,0.7362546699875467,0.2775684931506849,0.6102739726027396
yolov8x-seg,S05_03_SE1_1000X65_png.rf.b1b275b60d329ab4fae1100a32dcfd4e.jpg,0.9174917491749175,0.8415841584158416,0.1188118811881188,0.6259625962596259,0.4409722222222222,0.3819444444444444,-0.07291666666666669,0.25,0.9174917491749175,0.8415841584158416,0.19966996699669967,0.652915291529153,0.4409722222222222,0.3819444444444444,-0.07291666666666669,0.25,0.9174917491749175,0.7212792707842213,0.5727251296558227,0.737165383204987,0.4409722222222222,0.32291666666666663,0.2048611111111111,0.3229166666666667,0.9174917491749175,0.8415841584158416,0.6324453873958825,0.7971737649955472,0.4409722222222222,0.3819444444444444,0.2638888888888889,0.36226851851851855,0.6476897689768977,0.4966525223950966,0.020627062706270627,0.3883231180260883,0.32291666666666663,0.2048611111111111,-0.1909722222222222,0.11226851851851849,0.9174917491749175,0.8415841584158416,0.27145214521452143,0.6768426842684269,0.4409722222222222,0.3819444444444444,-0.013888888888888895,0.2696759259259259
yolov8x-seg,S07_03_SE1_1250X92_png.rf.03fe49af01d0314c26c63cbf31c6f316.jpg,0.9372937293729373,0.8811881188118812,0.09075907590759073,0.6364136413641364,0.4564393939393939,0.4128787878787879,-0.1628787878787879,0.23547979797979798,0.9372937293729373,0.6528052805280529,0.10693069306930693,0.5656765676567658,0.4564393939393939,0.3693181818181818,-0.11931818181818182,0.23547979797979793,0.9372937293729373,0.8161716171617162,0.6606317774634605,0.8046990413327046,0.4564393939393939,0.3693181818181818,0.2821969696969697,0.3693181818181818,0.9372937293729373,0.6528052805280529,0.40594059405940597,0.6653465346534653,0.4564393939393939,0.3693181818181818,0.05492424242424243,0.293560606060606,0.8102310231023102,0.7533828382838283,0.2524752475247525,0.6053630363036303,0.3693181818181818,0.32575757575757575,-0.03219696969696968,0.22095959595959594,0.9372937293729373,0.6528052805280529,0.20054743569595054,0.5968821485323135,0.4564393939393939,0.3693181818181818,-0.03219696969696968,0.264520202020202
yolov8x-seg,Sc1Tile_001-002-000_0-000_png.rf.05bb96317364c2a84f4eb06582dde5e9.jpg,0.7786450071551476,0.4997283237981316,0.0081008100810081,0.42882471367809577,0.8120245577142129,0.5448424219975944,0.027998821102269377,0.4616219336046923,0.7068730394984881,0.4532502546068125,0.0,0.3867077647017669,0.7542530926151616,0.48252762045865494,0.0,0.4122602376912721,0.8124886337396487,0.7571074287308075,0.2992914668179297,0.6229625097627952,0.8397095703130186,0.7947504865608314,0.4034842202945651,0.6793147590561383,0.8361276800213078,0.7442503500927666,0.3524698703000955,0.6442826334713898,0.8538658021416642,0.7840053249536008,0.4340071171967724,0.690626081430679,0.566626817308636,0.4683258893442663,0.22726095253464082,0.42073788639584764,0.602354343733654,0.5192450407967649,0.28783292576396025,0.4698107700981264,0.6192956740362278,0.5293529076184129,0.25780248748399515,0.468817023046212,0.6450346234828993,0.5664553811105535,0.3139351221247773,0.50847504223941
yolov8x-seg,TruForm174-2_00-37_500X16_png.rf.17ddf81ab4dd63c5ce6f66654a48c5b4.jpg,0.9893816926338308,0.9798751156499064,0.020758750751922482,0.6633385196785532,0.9913666959321041,0.9827333918642084,0.0804574413002859,0.684852509698866,0.8194338273621343,0.7046579657965797,0.02630645417482924,0.5167994157778478,0.9043020193151887,0.7072105535670066,0.0861529456788456,0.5658885061870136,0.9667364813404418,0.9460089738070796,0.548083283160118,0.8202762461025465,0.9913666959321041,0.9684045834177528,0.5692577834807862,0.8430096876102143,0.8194338273621343,0.79503495890386,0.5671795051808979,0.7272160971489641,0.9043020193151887,0.8813399068008374,0.5922198959951375,0.792620607370388,0.7453756445728348,0.6300186496602649,0.28446071279244045,0.5532850023418467,0.8209067783255668,0.7261205285788253,0.36884581616802864,0.6386243743574735,0.8194338273621343,0.79503495890386,0.3268711318412151,0.6471133060357365,0.9043020193151887,0.8813399068008374,0.3736295896085185,0.7197571719081814
